x	 y	 U	 V	 t11	 t22	 t12
0.049429	0.012681	2.733469	-0.011940	0.001129	0.000764	0.000014
0.049429	0.013090	2.732088	-0.013784	0.001128	0.000774	0.000014
0.049429	0.013499	2.730766	-0.015687	0.001129	0.000789	0.000014
0.049429	0.013908	2.729529	-0.017662	0.001134	0.000807	0.000015
0.049429	0.014318	2.728392	-0.019693	0.001142	0.000827	0.000017
0.049429	0.014727	2.727350	-0.021786	0.001152	0.000845	0.000018
0.049429	0.015136	2.726417	-0.023909	0.001164	0.000861	0.000019
0.049429	0.015545	2.725564	-0.026069	0.001173	0.000875	0.000018
0.049429	0.015954	2.724764	-0.028261	0.001179	0.000885	0.000016
0.049429	0.016363	2.724001	-0.030480	0.001181	0.000893	0.000015
0.049429	0.016772	2.723267	-0.032727	0.001183	0.000901	0.000016
0.049429	0.017181	2.722577	-0.035013	0.001184	0.000911	0.000019
0.049429	0.017590	2.721946	-0.037375	0.001185	0.000923	0.000022
0.049429	0.017999	2.721372	-0.039802	0.001187	0.000939	0.000023
0.049429	0.018408	2.720857	-0.042316	0.001191	0.000959	0.000025
0.049429	0.018817	2.720380	-0.044914	0.001198	0.000980	0.000028
0.049429	0.019226	2.719922	-0.047568	0.001207	0.001000	0.000033
0.049429	0.019635	2.719470	-0.050282	0.001216	0.001016	0.000038
0.049838	0.000409	1.686033	0.001734	0.021439	0.009103	0.000123
0.049838	0.000818	1.843976	0.002194	0.014254	0.005695	0.000059
0.049838	0.001227	2.019201	0.002875	0.008188	0.003099	0.000021
0.049838	0.001636	2.196045	0.003737	0.004434	0.001714	0.000010
0.049838	0.002045	2.358695	0.004697	0.002508	0.001128	0.000013
0.049838	0.002454	2.495253	0.005646	0.001694	0.000933	0.000020
0.049838	0.002864	2.600051	0.006500	0.001408	0.000880	0.000024
0.049838	0.003273	2.673677	0.007166	0.001316	0.000861	0.000025
0.049838	0.003682	2.718712	0.007633	0.001275	0.000842	0.000024
0.049838	0.004091	2.741230	0.007798	0.001245	0.000826	0.000024
0.049838	0.004500	2.750857	0.007732	0.001221	0.000810	0.000025
